baseline,image_id,gt_category,gt_severity,gt_department,gt_description,pred_category,pred_severity,pred_department,pred_description,json_valid,raw_output,cat_correct,sev_correct,dept_correct,source_category,source_severity,source_department,source_description
Hybrid-LlamaCat-MistralSevDeptDesc,trash_7,Overflowing Hospital Trash (Outside),medium,Waste Management,"I was appalled to see the trash bins outside the hospital overflowing with garbage, which is not only an eyesore but also a health concern. The fact that it's raining makes the situation even worse, as the trash is scattered all over the place. This is unacceptable for a hospital that is supposed to maintain high standards of cleanliness.",Overflowing Hospital Trash (Outside),medium,Waste Management,"Trash bins outside the hospital are overflowing, with garbage visible on the ground. This issue is worsened by the rain.",True,"{""base_model_raw"": ""{\""category\"":\""Overflowing Hospital Trash (Outside)\"",\""severity\"":\""medium\"",\""department\"":\""Waste Management\"",\""complaint_description\"":\""Patient reported overflowing trash bins outside the hospital, with garbage visible on the ground, exacerbated by rainy conditions.\""}"", ""mistral_raw"": ""Output: {\n\""category\"": \""Overflowing Hospital Trash (Outside)\"",\n\""severity\"": \""medium\"",\n\""department\"": \""Waste Management\"",\n\""complaint_description\"": \""Trash bins outside the hospital are overflowing, with garbage visible on the ground. This issue is worsened by the rain.\""\n}""}",True,True,True,llama,mistral,mistral,mistral
Hybrid-LlamaCat-MistralSevDeptDesc,rats_sc_3,Rats / Rodent Infestation,critical,Pest Control,"I was shocked to see a rat in the hospital room where my family member is being treated. The rodent was roaming freely near the beds, which is completely unacceptable in a healthcare setting. This is a serious concern for patient safety and hygiene.",Rats / Rodent Infestation,critical,Pest Control,"Patient reported a rat presence in the hospital room, in close proximity to patient care areas and beds.",True,"{""base_model_raw"": ""{\""category\"":\""Rats / Rodent Infestation\"",\""severity\"":\""critical\"",\""department\"":\""Pest Control\"",\""complaint_description\"":\""Rodent spotted in patient care area, near hospital beds, posing significant risk to patient health and safety.\""}"", ""mistral_raw"": ""Based on the image caption and voice complaint, the following JSON output is generated:\n\n```json\n{\n  \""category\"": \""Rats / Rodent Infestation\"",\n  \""severity\"": \""critical\"",\n  \""department\"": \""Pest Control\"",\n  \""complaint_description\"": \""Patient reported a rat presence in the hospital room, in close proximity to patient care areas and beds.\""\n}\n```""}",True,True,True,llama,mistral,mistral,mistral
Hybrid-LlamaCat-MistralSevDeptDesc,rats_8,Rats / Rodent Infestation,critical,Pest Control,"I was shocked to see a rat in my hospital room, which is completely unacceptable. The room had yellow walls and the rat was roaming around freely. This is a serious health concern and I demand immediate action.",Rats / Rodent Infestation,critical,Pest Control,"Patient reported a rat in their hospital room, expressing concern for their health and hygiene.",True,"{""base_model_raw"": ""{\""category\"":\""Rats / Rodent Infestation\"",\""severity\"":\""critical\"",\""department\"":\""Pest Control\"",\""complaint_description\"":\""Patient reported seeing a rodent in their hospital room, expressing concern for their health and well-being.\""}"", ""mistral_raw"": ""Based on the image caption and voice complaint, here is the JSON output:\n\n```json\n{\n  \""category\"": \""Rats / Rodent Infestation\"",\n  \""severity\"": \""critical\"",\n  \""department\"": \""Pest Control\"",\n  \""complaint_description\"": \""Patient reported a rat in their hospital room, expressing concern for their health and hygiene.\""\n}\n```""}",True,True,True,llama,mistral,mistral,mistral
Hybrid-LlamaCat-MistralSevDeptDesc,rats_9,Rats / Rodent Infestation,critical,Pest Control,I was shocked to see a rat on the floor of my hospital room. This is completely unacceptable and I'm worried about the health and safety implications. I demand that the hospital takes immediate action to address this issue.,Rats / Rodent Infestation,critical,Pest Control,"Patient reported a rodent presence in their hospital room, raising major concerns about cleanliness and safety.",True,"{""base_model_raw"": ""{\""category\"":\""Rats / Rodent Infestation\"",\""severity\"":\""critical\"",\""department\"":\""Pest Control\"",\""complaint_description\"":\""Patient reported seeing a rodent in their hospital room, raising serious concerns about cleanliness and safety.\""}"", ""mistral_raw"": ""Output: {\n\""category\"": \""Rats / Rodent Infestation\"",\n\""severity\"": \""critical\"",\n\""department\"": \""Pest Control\"",\n\""complaint_description\"": \""Patient reported a rodent presence in their hospital room, raising major concerns about cleanliness and safety.\""\n}""}",True,True,True,llama,mistral,mistral,mistral
Hybrid-LlamaCat-MistralSevDeptDesc,rats_sc_5,Rats / Rodent Infestation,critical,Pest Control,"I was shocked to see a rat in my hospital room, which is completely unacceptable. The presence of rodents in a healthcare setting is a serious concern for patient safety and hygiene. I demand immediate attention to this issue to ensure a clean and safe environment for all patients.",Rats / Rodent Infestation,critical,Pest Control,"Patient reported a rat in their hospital room, posing a potential health risk. The rodent was visible in the room and appeared to be looking directly at the camera.",True,"{""base_model_raw"": ""{\""category\"":\""Rats / Rodent Infestation\"",\""severity\"":\""critical\"",\""department\"":\""Pest Control\"",\""complaint_description\"":\""Patient reported a rodent sighting in their hospital room, posing a significant health risk and requiring immediate attention.\""}"", ""mistral_raw"": ""Based on the image caption and voice complaint, here is the valid JSON output:\n\n```json\n{\n  \""category\"": \""Rats / Rodent Infestation\"",\n  \""severity\"": \""critical\"",\n  \""department\"": \""Pest Control\"",\n  \""complaint_description\"": \""Patient reported a rat in their hospital room, posing a potential health risk. The rodent was visible in the room and appeared to be looking directly at the camera.\""\n}\n```""}",True,True,True,llama,mistral,mistral,mistral
Hybrid-LlamaCat-MistralSevDeptDesc,curtain_15,Torn Hospital Privacy Curtain,low,Housekeeping,I was admitted to the hospital and noticed that the privacy curtain in my room was torn. This made me feel uncomfortable and concerned about my privacy. I hope this can be addressed soon to ensure all patients have a comfortable and private stay.,Torn Hospital Privacy Curtain,medium,Housekeeping,"Patient reported a torn or damaged hospital privacy curtain in their room, which is compromising their privacy and making them feel uncomfortable.",True,"{""base_model_raw"": ""{\""category\"":\""Torn Hospital Privacy Curtain\"",\""severity\"":\""medium\"",\""department\"":\""Nursing\"",\""complaint_description\"":\""Patient reported a torn privacy curtain in their hospital room, compromising their privacy and causing discomfort.\""}"", ""mistral_raw"": ""Based on the image caption and voice complaint, here is the JSON output:\n\n```json\n{\n  \""category\"": \""Torn Hospital Privacy Curtain\"",\n  \""severity\"": \""medium\"",\n  \""department\"": \""Housekeeping\"",\n  \""complaint_description\"": \""Patient reported a torn or damaged hospital privacy curtain in their room, which is compromising their privacy and making them feel uncomfortable.\""\n}\n```""}",True,False,True,llama,mistral,mistral,mistral
Hybrid-LlamaCat-MistralSevDeptDesc,curtain_6,Torn Hospital Privacy Curtain,low,Housekeeping,"I was admitted to the hospital and noticed that the privacy curtain in my room was torn, which made me feel uncomfortable and concerned about my privacy. The tear is quite noticeable and I think it should be replaced. I hope the hospital can take care of this issue soon.",Torn Hospital Privacy Curtain,medium,Facilities Management,"Patient reported a torn or damaged hospital privacy curtain in their room, which is making them feel uncomfortable and compromising their privacy.",True,"{""base_model_raw"": ""{\""category\"":\""Torn Hospital Privacy Curtain\"",\""severity\"":\""medium\"",\""department\"":\""Nursing\"",\""complaint_description\"":\""Patient reported a torn privacy curtain in their hospital room, compromising their privacy and causing discomfort.\""}"", ""mistral_raw"": ""Based on the image caption and voice complaint, here is the valid JSON output:\n\n```json\n{\n  \""category\"": \""Torn Hospital Privacy Curtain\"",\n  \""severity\"": \""medium\"",\n  \""department\"": \""Facilities Management\"",\n  \""complaint_description\"": \""Patient reported a torn or damaged hospital privacy curtain in their room, which is making them feel uncomfortable and compromising their privacy.\""\n}\n```""}",True,False,False,llama,mistral,mistral,mistral
Hybrid-LlamaCat-MistralSevDeptDesc,curtain_14,Torn Hospital Privacy Curtain,low,Housekeeping,I was admitted to the general ward and noticed that the privacy curtain in my room was torn and damaged. This is concerning as it may affect my privacy during my stay. I hope this can be addressed promptly to ensure a comfortable and private recovery.,Torn Hospital Privacy Curtain,medium,Housekeeping,"Patient reported a torn and damaged hospital privacy curtain located next to a hospital bed. The tear appeared to be significant, potentially compromising patient privacy.",True,"{""base_model_raw"": ""{\""category\"":\""Torn Hospital Privacy Curtain\"",\""severity\"":\""medium\"",\""department\"":\""Housekeeping\"",\""complaint_description\"":\""Patient reported a significantly torn privacy curtain next to their hospital bed, potentially compromising their privacy.\""}"", ""mistral_raw"": ""Based on the image caption and voice complaint, here is the JSON output:\n\n```json\n{\n  \""category\"": \""Torn Hospital Privacy Curtain\"",\n  \""severity\"": \""medium\"",\n  \""department\"": \""Housekeeping\"",\n  \""complaint_description\"": \""Patient reported a torn and damaged hospital privacy curtain located next to a hospital bed. The tear appeared to be significant, potentially compromising patient privacy.\""\n}\n```""}",True,False,True,llama,mistral,mistral,mistral
Hybrid-LlamaCat-MistralSevDeptDesc,food_1,Unappetizing Hospital Food Tray,low,Dietary,"I was disappointed to see the hospital food tray looked unappetizing, which made me lose my appetite. The presentation of the food was uninviting and I was not looking forward to eating it. This experience was not what I expected from a hospital.",Unappetizing Hospital Food Tray,medium,Dietary,"Patient expressed dissatisfaction with the appearance of the hospital food, stating that it looked unappetizing and had caused a loss of appetite.",True,"{""base_model_raw"": ""{\""category\"":\""Unappetizing Hospital Food Tray\"",\""severity\"":\""medium\"",\""department\"":\""Dietary\"",\""complaint_description\"":\""Patient expressed dissatisfaction with the appearance of their hospital food tray, stating it looks unappetizing and has lost their appetite as a result.\""}"", ""mistral_raw"": ""Based on the image caption and voice complaint, here is the JSON output:\n\n```json\n{\n  \""category\"": \""Unappetizing Hospital Food\"",\n  \""severity\"": \""medium\"",\n  \""department\"": \""Dietary\"",\n  \""complaint_description\"": \""Patient expressed dissatisfaction with the appearance of the hospital food, stating that it looked unappetizing and had caused a loss of appetite.\""\n}\n```""}",True,False,True,llama,mistral,mistral,mistral
Hybrid-LlamaCat-MistralSevDeptDesc,food_8,Unappetizing Hospital Food Tray,low,Dietary,I was disappointed with the food served to me during my hospital stay. The food on my tray looked unappetizing and did not smell fresh. I was expecting a more satisfying meal to help with my recovery.,Unappetizing Hospital Food Tray,medium,Dietary,Patient expressed concern over the appearance and potential freshness of the hospital food.,True,"{""base_model_raw"": ""{\""category\"":\""Unappetizing Hospital Food Tray\"",\""severity\"":\""medium\"",\""department\"":\""Dietary\"",\""complaint_description\"":\""Patient expressed dissatisfaction with the appearance of their food tray, describing it as unappetizing and questioning its freshness.\""}"", ""mistral_raw"": ""Output: {\n\""category\"": \""Unappetizing Hospital Food\"",\n\""severity\"": \""medium\"",\n\""department\"": \""Dietary\"",\n\""complaint_description\"": \""Patient expressed concern over the appearance and potential freshness of the hospital food.\""\n}""}",True,False,True,llama,mistral,mistral,mistral
Hybrid-LlamaCat-MistralSevDeptDesc,hygiene_3,Unhygienic / Contaminated Hospital Food,high,Dietary,"I was appalled to see the state of the hospital kitchen where my food was being prepared. The kitchen was dirty and the staff seemed to be handling food in a way that could easily spread infection. As a patient, I'm worried about the risk of getting sick from the food.",Unhygienic / Contaminated Hospital Food,critical,Dietary,"Patient reported severe unhygienic conditions in the hospital kitchen, with visible signs of contamination. Patient expressed concern about the potential health risks associated with consuming food prepared in such an environment.",True,"{""base_model_raw"": ""{\""category\"":\""Unhygienic / Contaminated Hospital Food\"",\""severity\"":\""critical\"",\""department\"":\""Dietary\"",\""complaint_description\"":\""Patient reported severe unhygienic conditions in the hospital kitchen, with visible signs of contamination and improper food handling, posing a significant risk to patient health.\""}"", ""mistral_raw"": ""Based on the image caption and voice complaint, here is the JSON output:\n\n```json\n{\n  \""category\"": \""Unhygienic / Contaminated Hospital Food\"",\n  \""severity\"": \""critical\"",\n  \""department\"": \""Dietary\"",\n  \""complaint_description\"": \""Patient reported severe unhygienic conditions in the hospital kitchen, with visible signs of contamination. Patient expressed concern about the potential health risks associated with consuming food prepared in such an environment.\""\n}\n```""}",True,False,True,llama,mistral,mistral,mistral
Hybrid-LlamaCat-MistralSevDeptDesc,hygiene_16,Unhygienic / Contaminated Hospital Food,high,Dietary,"I was appalled to see the state of the hospital kitchen, where food was being prepared in a clearly unhygienic manner. The conditions were unsanitary and I fear for the health and safety of patients who may be served this food. I hope the hospital takes immediate action to address this issue.",Unhygienic / Contaminated Hospital Food,critical,Dietary,"Patient reported severe unhygienic conditions in the hospital kitchen, with visible signs of contamination and food being handled in a way that may compromise its safety.",True,"{""base_model_raw"": ""{\""category\"":\""Unhygienic / Contaminated Hospital Food\"",\""severity\"":\""critical\"",\""department\"":\""Dietary\"",\""complaint_description\"":\""Patient reported severe unhygienic food handling practices in the hospital kitchen, with visible signs of contamination, compromising food safety.\""}"", ""mistral_raw"": ""Based on the image caption and voice complaint, here is the JSON output:\n\n```json\n{\n  \""category\"": \""Unhygienic / Contaminated Hospital Food\"",\n  \""severity\"": \""critical\"",\n  \""department\"": \""Dietary\"",\n  \""complaint_description\"": \""Patient reported severe unhygienic conditions in the hospital kitchen, with visible signs of contamination and food being handled in a way that may compromise its safety.\""\n}\n```""}",True,False,True,llama,mistral,mistral,mistral
Hybrid-LlamaCat-MistralSevDeptDesc,hygiene_1,Unhygienic / Contaminated Hospital Food,high,Dietary,"I was served contaminated food during my stay at the hospital, which is unacceptable. The food had visible signs of contamination and I'm worried about my health. I hope the hospital takes immediate action to address this issue.",Unhygienic / Contaminated Hospital Food,critical,Dietary,Patient reported contaminated hospital food with visible signs of contamination. The patient expressed concern about getting sick from the contaminated food.,True,"{""base_model_raw"": ""{\""category\"":\""Unhygienic / Contaminated Hospital Food\"",\""severity\"":\""critical\"",\""department\"":\""Dietary\"",\""complaint_description\"":\""Patient reported visible signs of contamination on their food tray, expressing concern about the risk of getting sick due to unhygienic food handling practices.\""}"", ""mistral_raw"": ""Based on the image caption and voice complaint, here is the JSON output:\n\n```json\n{\n  \""category\"": \""Unhygienic / Contaminated Hospital Food\"",\n  \""severity\"": \""critical\"",\n  \""department\"": \""Dietary\"",\n  \""complaint_description\"": \""Patient reported contaminated hospital food with visible signs of contamination. The patient expressed concern about getting sick from the contaminated food.\""\n}\n```""}",True,False,True,llama,mistral,mistral,mistral
Hybrid-LlamaCat-MistralSevDeptDesc,puddle_21,Water Puddle on Hospital Floor,medium,Facilities Management,"I was walking down the hospital floor and noticed a significant amount of water leaking from the ceiling, creating a puddle that could be a slipping hazard. The water appears to be coming from a leak in the ceiling and it's making the floor very slippery. This is a concern for patient safety.",Water Puddle on Hospital Floor,medium,Facilities Management,"Image caption: There is a water leak on the hospital floor, with a puddle visible and a person standing nearby. Voice complaint: There's water all over the floor from a leak, it's really slippery and someone should clean it up.",True,"{""base_model_raw"": ""{\""category\"":\""Water Puddle on Hospital Floor\"",\""severity\"":\""medium\"",\""department\"":\""Maintenance\"",\""complaint_description\"":\""Patient reported water leak on hospital floor, creating slippery surface and requiring immediate attention for safety.\""}"", ""mistral_raw"": ""Based on the image caption and voice complaint, here is the valid JSON output:\n\n```json\n{\n  \""category\"": \""Water Puddle on Hospital Floor\"",\n  \""severity\"": \""medium\"",\n  \""department\"": \""Facilities Management\"",\n  \""complaint_description\"": \""Image caption: There is a water leak on the hospital floor, with a puddle visible and a person standing nearby. Voice complaint: There's water all over the floor from a leak, it's really slippery and someone should clean it up.\""\n}\n```""}",True,True,True,llama,mistral,mistral,mistral
Hybrid-LlamaCat-MistralSevDeptDesc,puddle_17,Water Puddle on Hospital Floor,medium,Facilities Management,I was visiting my family member on the general ward and noticed that there was a significant amount of water on the floor. It was so wet that someone was even using an umbrella to stay dry. This is a slipping hazard and I'm concerned about the safety of patients and visitors.,Water Puddle on Hospital Floor,high,Facilities Management,Patient reported a significant water issue on the hospital floor in the general ward. The water was so extensive that a person was using an umbrella to navigate the area.,True,"{""base_model_raw"": ""{\""category\"":\""Water Puddle on Hospital Floor\"",\""severity\"":\""medium\"",\""department\"":\""Maintenance\"",\""complaint_description\"":\""Patient reported water accumulation on the general ward floor, causing slipping hazard and requiring immediate attention.\""}"", ""mistral_raw"": ""Based on the image caption and voice complaint, here's the JSON output:\n\n```json\n{\n  \""category\"": \""Water Puddle on Hospital Floor\"",\n  \""severity\"": \""high\"",\n  \""department\"": \""Facilities Management\"",\n  \""complaint_description\"": \""Patient reported a significant water issue on the hospital floor in the general ward. The water was so extensive that a person was using an umbrella to navigate the area.\""\n}\n```""}",True,False,True,llama,mistral,mistral,mistral
Hybrid-LlamaCat-MistralSevDeptDesc,puddle_15,Water Puddle on Hospital Floor,medium,Facilities Management,"I was walking down the hospital floor and noticed that there were water puddles everywhere, which could be a slipping hazard. The orange lines on the floor seem to be a warning, but the puddles themselves are still a concern. I'm worried about the safety and cleanliness of the hospital.",Water Puddle on Hospital Floor,high,Facilities Management,"Patient reported multiple water puddles scattered across the hospital floor, creating a significant slip hazard.",True,"{""base_model_raw"": ""{\""category\"":\""Water Puddle on Hospital Floor\"",\""severity\"":\""medium\"",\""department\"":\""Facilities Management\"",\""complaint_description\"":\""Patient reported water puddles on the hospital floor, posing a slip hazard despite the presence of caution lines.\""}"", ""mistral_raw"": ""Based on the image caption and voice complaint, here is the JSON output:\n\n```json\n{\n  \""category\"": \""Water Puddle on Hospital Floor\"",\n  \""severity\"": \""high\"",\n  \""department\"": \""Facilities Management\"",\n  \""complaint_description\"": \""Patient reported multiple water puddles scattered across the hospital floor, creating a significant slip hazard.\""\n}\n```""}",True,False,True,llama,mistral,mistral,mistral
